0, 7.211450859489202
1, 6.9273710731687785
2, 7.217116448644892
3, 7.983000834713806
4, 9.03067699589674
5, 10.18701203600539
6, 11.466108050445046
7, 12.99214353534275
8, 14.538883070252655
9, 15.884375921835057
10, 17.253385829570867
11, 18.524362719146268
12, 19.584267127898375
13, 20.52021722876135
14, 21.476450491117557
15, 22.239462203666513
16, 22.825119795416438
17, 23.35316282959756
18, 23.797118417816055
19, 24.17158571442578
20, 24.583371221641844
21, 25.32708066780247
22, 25.938120747341216
23, 26.183163484559635
24, 26.40661694165331
25, 26.63656037617613
26, 26.89330852216164
27, 27.62906156189812
28, 28.381160606367864
29, 29.28903880669302
30, 30.60655231908625
31, 31.70412518281755
32, 32.352625261504
33, 33.052539948340446
34, 33.76180553033499
35, 34.587835337263535
36, 34.78845914802532
37, 35.08624909782277
38, 35.72035935326661
39, 36.79778527168631
40, 37.52885856613589
41, 38.160014118427966
42, 38.63656148665456
43, 38.76169219269793
44, 38.52148396525896
45, 38.31085179556131
46, 38.810734894304005
47, 39.00421905525368
48, 39.28147085075015
49, 39.3175736364612
50, 39.43659796813395
51, 39.61682273282004
52, 39.761892119500246
53, 39.98354129051438
54, 40.281682252741355
55, 40.98432866802275
56, 41.76464345944298
57, 42.858550428618216
58, 44.384963265331
59, 45.6786030873188
60, 46.76407929441503
61, 47.8391577396101
62, 50.613851071618505
63, 51.47148577775594
64, 52.61504929888918
65, 53.9733083282489
66, 54.74108726154121
67, 55.5910482398559
68, 56.60284154255841
69, 58.66173873738024
70, 59.5904609818638
71, 60.439026939121604
72, 60.874620162072965
73, 61.28402515915676
74, 61.22368153005096
75, 61.10680550188117
76, 61.07381053638876
77, 60.81757166358693
78, 60.437290545175436
79, 59.954802462886
80, 59.279297902134026
81, 58.26434569990918
82, 56.8691483676703
83, 54.8377587682438
84, 53.72635568041088
85, 52.471166002517016
86, 51.29614397761803
87, 50.15665754871733
88, 48.69721994031146
89, 47.24662630332208
90, 45.77143841781539
91, 44.42633768329105
92, 43.145143366514525
93, 42.118937734440145
94, 41.22952421603343
95, 40.32659117720002
96, 40.334951094638974
97, 40.43917363577309
98, 40.37583550941563
99, 40.37485165909986
100, 40.888548525906764
101, 41.92687392644421
102, 42.84700496785325
103, 45.201924395063976
104, 46.29204908632986
105, 47.43797412229489
106, 48.52512546496464
107, 49.59705983389895
108, 50.95136840705166
109, 52.435556551593024
110, 53.92264529197363
111, 55.994194285614405
112, 58.10344168163739
113, 61.874546768007946
114, 63.877224363262464
115, 66.38886771558933
116, 68.6218502803141
117, 71.04446796814035
118, 73.50689569385716
119, 75.90883350058174
120, 78.09473972951358
121, 80.16353762884124
122, 82.2189903265472
123, 83.8058577477578
124, 85.64547656334656
125, 87.24944821419164
126, 90.38150952919543
127, 91.54122502964616
128, 92.68968608871019
129, 93.64684229279052
130, 95.25589506578501
131, 95.60694216943247
132, 96.12352351342632
133, 96.24683612010524
134, 96.32418453169518
135, 95.96513798651517
136, 95.50605129974122
137, 95.26711952247776
138, 94.61394956969562
139, 93.52145785271934
140, 92.81036189492923
141, 91.24155033186787
142, 90.2187624046201
143, 86.0426383144152
144, 84.84499536561903
145, 83.38219160082974
146, 80.99221830222795
147, 79.78200078622953
148, 78.6112601749855
149, 78.56936098299299
150, 77.69716642788434
151, 76.1644470713987
152, 74.93566529113095
153, 73.01649169341599
154, 71.21948792683835
155, 71.0045359354751
156, 70.74459073400367
157, 70.97872923480887
158, 70.79720646198804
159, 70.91960778746247
160, 71.07508726352019
161, 71.33499826783269
162, 70.28966072078464
163, 69.86309370576241
164, 69.13517958596594
165, 68.53606505091484
166, 69.09835354216187
167, 69.9570375015755
168, 70.91372342203918
169, 72.73357192737501
170, 74.53641801775504
171, 78.79991694473094
172, 80.9763445735275
173, 83.17002238189383
174, 85.52382345405212
175, 87.5479352949886
176, 91.90208562642181
177, 93.92126978222551
178, 96.41422669611666
179, 99.61352196114596
180, 100.57500637368614
181, 101.5970528409363
182, 102.42403267070245
183, 103.00085048753026
184, 103.46786165217225
185, 103.34837964155584
186, 103.18428696394075
187, 102.64990330384339
188, 101.44934741255679
189, 100.90278060229481
190, 100.26328414924039
191, 99.31851638196797
